num_bo,ano_bo,id_delegacia,nome_departamento,nome_seccional,delegacia,nome_departamento_circ,nome_seccional_circ,nome_delegacia_circ,ano,mes,flag_status,rubrica,desdobramento,conduta,latitude,longitude,location,cidade,logradouro,numero_logradouro,flag_status_2
584530,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,12º D.P. PARI,2016,5,C,Furto (art. 155),NULL,INTERIOR ESTABELECIMENTO,-23.538703143606199,-46.616166548203701,POINT(-46.616166548203701 -23.538703143606199),S.PAULO,RUA MARIA MARCOLINA,65,C
538962,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,87º D.P. V. P. BARRETO,2016,4,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,-23.4846751008516,-46.721710791702002,POINT(-46.721710791702002 -23.4846751008516),S.PAULO,RUA PADRE NARCISO CASANOVA,85,C
398700,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.5º LESTE,42º D.P.  PARQUE S. LUCAS,2016,3,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.592803478999901,-46.539524413000002,POINT(-46.539524413000002 -23.592803478999901),S.PAULO,AV. VILA EMA,4399,C
1313829,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01º D.P. S.B.C-DR OMAR CASSIM,2016,9,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.721590455999898,-46.548214787999903,POINT(-46.548214787999903 -23.721590455999898),S.BERNARDO DO CAMPO,Rua Tiradentes,1700,C
1490257,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,12º D.P. PARI,2016,8,C,Roubo (art. 157),NULL,INTERIOR ESTABELECIMENTO,-23.5340646239999,-46.609960626000003,POINT(-46.609960626000003 -23.5340646239999),S.PAULO,RUA JOAO BOEMER,0,C
37892,2016,170410,PRODESP,POLICIA MILITAR,POLICIA MILITAR,DECAP,DEL.SEC.1º CENTRO,01º D.P. SE,2016,12,C,Furto (art. 155),NULL,OUTROS,-23.550716662763801,-46.636508416094202,POINT(-46.636508416094202 -23.550716662763801),S.PAULO,RUA RIACHUELO,115,C
78648,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.7º ITAQUERA,65º D.P. ARTUR ALVIM,2016,1,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.549076525,-46.461913336000002,POINT(-46.461913336000002 -23.549076525),S.PAULO,RUA LAGOA TAI GRANDE,0,C
1213,2016,30304,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.ITAQUAQUECETUBA,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.ITAQUAQUECETUBA,2016,2,C,"Furto qualificado (art. 155, §4o.)",§4o. Se o crime é cometido:,VEICULO,-23.479747248166799,-46.3588879075444,POINT(-46.3588879075444 -23.479747248166799),ITAQUAQUECETUBA,RUA MONTE ALTO,62,C
380360,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.GUARULHOS,04º D.P. GUARULHOS,2016,3,C,Furto (art. 155),NULL,TRANSEUNTE,-23.448243775000002,-46.422650625000003,POINT(-46.422650625000003 -23.448243775000002),GUARULHOS,RUA MUCUGEO,0,C
821341,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,78º D.P. JARDINS,2016,6,C,Furto (art. 155),NULL,INTERIOR ESTABELECIMENTO,-23.558903943218599,-46.659212302809102,POINT(-46.659212302809102 -23.558903943218599),S.PAULO,AVENIDA PAULISTA,2034,C
7791,2016,10330,DECAP,DEL.SEC.2º SUL,27º D.P.  IBIRAPUERA,DECAP,DEL.SEC.2º SUL,27º D.P.  IBIRAPUERA,2016,8,C,"Furto qualificado (art. 155, §4o.)",§4o. Se o crime é cometido:,OUTROS,-23.637262608999901,-46.672741291999998,POINT(-46.672741291999998 -23.637262608999901),S.PAULO,RUA EMBOABAS,479,C
923400,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.2º SUL,17º D.P.  DOUTOR ALDO GALIANO,2016,7,C,Furto (art. 155),NULL,TRANSEUNTE,-23.602445216,-46.612746404999903,POINT(-46.612746404999903 -23.602445216),S.PAULO,AVENIDA DOUTOR GENTIL DE MOURA,0,C
101886,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,87º D.P. V. P. BARRETO,2016,1,C,Furto (art. 155),NULL,VEICULO,-23.488306616596699,-46.713255527405401,POINT(-46.713255527405401 -23.488306616596699),S.PAULO,RUA MANOEL BARBOSA,280,C
88324,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,78º D.P. JARDINS,2016,1,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.567681960000002,-46.648984452999997,POINT(-46.648984452999997 -23.567681960000002),S.PAULO,AVENIDA BRIGADEIRO LUIS ANTONIO,0,C
253387,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.2º SUL,36º D.P.  VILA MARIANA,2016,2,C,Furto (art. 155),NULL,TRANSEUNTE,-23.585638592999899,-46.652392876999997,POINT(-46.652392876999997 -23.585638592999899),S.PAULO,Av Dr Dante pazzanese,500,C
773183,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.DIADEMA,01º D.P. DIADEMA,2016,6,C,Furto (art. 155),NULL,TRANSEUNTE,-23.6879154599999,-46.625130984999899,POINT(-46.625130984999899 -23.6879154599999),DIADEMA,RUA GRACIOSA,0,C
731,2016,30615,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01º D.P. CAIEIRAS,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01º D.P. CAIEIRAS,2016,9,C,Lesão corporal (art. 129),NULL,NULL,,,,CAIEIRAS,RUA LUIZ RAVELLI,140,C
1406,2016,30435,DEMACRO,DEL.SEC.OSASCO,08º D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,08º D.P. OSASCO,2016,8,C,Furto (art. 155),NULL,ESTABELECIMENTO-OUTROS,-23.554578727677399,-46.801528200886999,POINT(-46.801528200886999 -23.554578727677399),OSASCO,AVENIDA JOÃO DE ANDRADE,958,C
4891,2016,30207,DEMACRO,DEL.SEC.GUARULHOS,02º D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,02º D.P. GUARULHOS,2016,9,C,Lesão corporal (art. 129),NULL,NULL,-23.425890179,-46.534158484999999,POINT(-46.534158484999999 -23.425890179),GUARULHOS,AVENIDA ROUXINOL,1,C
5208,2016,30212,DEMACRO,DEL.SEC.GUARULHOS,04º D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,04º D.P. GUARULHOS,2016,7,C,Furto (art. 155),NULL,OUTROS,-23.457895663174099,-46.412210379325501,POINT(-46.412210379325501 -23.457895663174099),GUARULHOS,RUA LAGO DE PEDRA,647,C
1908,2016,30403,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,2016,4,C,Roubo (art. 157),NULL,CARGA,-23.593341931999898,-46.926206577000002,POINT(-46.926206577000002 -23.593341931999898),COTIA,ESTRADA FAZENDA SANTA ROSA,0,C
5100,2016,10354,DECAP,DEL.SEC.8º SAO MATEUS,54º D.P.  CID. TIRADENTES,DECAP,DEL.SEC.8º SAO MATEUS,49º D.P.  SAO MATEUS,2016,10,C,Roubo (art. 157),NULL,VEICULO,-23.594714607775501,-46.4486969362449,POINT(-46.4486969362449 -23.594714607775501),S.PAULO,AVENIDA RAGUEB CHOHFI,7300,C
4128,2016,30440,DEMACRO,DEL.SEC.OSASCO,10º D.P. OSASCO,DECAP,DEL.SEC.3º OESTE,33º D.P.  PIRITUBA,2016,8,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.505848828000001,-46.759402603999902,POINT(-46.759402603999902 -23.505848828000001),S.PAULO,RUA BARRA DO GARCA,0,C
3373,2016,170410,PRODESP,POLICIA MILITAR,POLICIA MILITAR,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.FERRAZ DE VASCONCELOS,2016,1,C,Furto (art. 155),NULL,VEICULO,-23.555432297891102,-46.383495118868296,POINT(-46.383495118868296 -23.555432297891102),FERRAZ DE VASCONCELOS,RUA DOMÊNICO GUGLIELMINO,241,C
37464,2016,170410,PRODESP,POLICIA MILITAR,POLICIA MILITAR,DECAP,DEL.SEC.7º ITAQUERA,59º D.P. JARDIM DOS IPES,2016,12,C,Furto (art. 155),NULL,OUTROS,-23.4872025525076,-46.418610571407797,POINT(-46.418610571407797 -23.4872025525076),S.PAULO,RUA ALTOS DO OITI,480,C
2880,2016,30210,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.MAIRIPORÃ,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.MAIRIPORÃ,2016,10,C,Roubo (art. 157),NULL,VEICULO,,,,MAIRIPORA,RODOVIA ARAO SAHM,2545,C
2042,2016,30104,DEMACRO,DEL.SEC.SANTO ANDRÉ,03º D.P. SANTO ANDRÉ,DEMACRO,DEL.SEC.SANTO ANDRÉ,03º D.P. SANTO ANDRÉ,2016,6,C,Roubo (art. 157),NULL,OUTROS,-23.67090365,-46.516765208000002,POINT(-46.516765208000002 -23.67090365),S.ANDRE,RUA AMÉRICO GUAZELI,0,C
701,2016,30218,DEMACRO,DEL.SEC.GUARULHOS,08º D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,08º D.P. GUARULHOS,2016,4,C,Lesão corporal (art. 129),NULL,NULL,-23.4562677630942,-46.471090339516898,POINT(-46.471090339516898 -23.4562677630942),GUARULHOS,RUA MANOEL VITÓRINO,257,C
2377,2016,30110,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,02º D.P. S.BERNARDO DO CAMPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,07º D.P. S.BERNARDO DO CAMPO,2016,6,C,Furto (art. 155),NULL,VEICULO,-23.6627779012187,-46.607764289687402,POINT(-46.607764289687402 -23.6627779012187),S.BERNARDO DO CAMPO,RUA LUÍSIANA,650,C
83,2016,30129,DEMACRO,DEL.SEC.DIADEMA,04º D.P. DIADEMA,DEMACRO,DEL.SEC.DIADEMA,04º D.P. DIADEMA,2016,1,C,Roubo (art. 157),"caput. Subtrair coisa móvel alheia, mediante grave ameaça ou violência a pessoa",VEICULO,-23.726538647999998,-46.620513537999997,POINT(-46.620513537999997 -23.726538647999998),DIADEMA,RUA CANGATI,120,C
1611,2016,30204,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCO ROCHA,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.SEC.FRANCO DA ROCHA,2016,3,C,Lesão corporal culposa na direção de veículo automotor (Art. 303),NULL,NULL,-23.329528055000001,-46.724046371999997,POINT(-46.724046371999997 -23.329528055000001),FRANCO DA ROCHA,RUA AZEVEDO SOARES,103,C
1160537,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,14º D.P. PINHEIROS,2016,9,C,Furto (art. 155),NULL,INTERIOR DE VEICULO,-23.5571609112856,-46.666121941742801,POINT(-46.666121941742801 -23.5571609112856),S.PAULO,AVENIDA REBOUCAS,227,C
1325,2016,10338,DECAP,DEL.SEC.3º OESTE,34º D.P.  MORUMBI,DECAP,DEL.SEC.3º OESTE,34º D.P.  MORUMBI,2016,5,C,Roubo (art. 157),"caput. Subtrair coisa móvel alheia, mediante grave ameaça ou violência a pessoa",VEICULO,-23.613894154108898,-46.7115575787818,POINT(-46.7115575787818 -23.613894154108898),S.PAULO,RUA SAMPAIO SOARES,591,C
3130,2016,20250,DECAP,DEL.SEC.7º ITAQUERA,50º D.P.  ITAIM PAULISTA,DECAP,DEL.SEC.7º ITAQUERA,50º D.P.  ITAIM PAULISTA,2016,3,C,Lesão corporal (art. 129),NULL,NULL,-23.4984139001836,-46.378740733140198,POINT(-46.378740733140198 -23.4984139001836),S.PAULO,RUA SALVADOR PIRES MONTEIRO,31,C
9727,2016,10374,DECAP,DEL.SEC.6º SANTO AMARO,101º D.P. JDIM IMBUIAS,DECAP,DEL.SEC.6º SANTO AMARO,101º D.P. JDIM IMBUIAS,2016,10,C,Roubo (art. 157),"caput. Subtrair coisa móvel alheia, mediante grave ameaça ou violência a pessoa",INTERIOR DE VEICULO,,,,S.PAULO,RUA DOS MISSIONARIOS,171,C
7278,2016,30124,DEMACRO,DEL.SEC.SANTO ANDRÉ,01º D.P. MAUA,DEMACRO,DEL.SEC.SANTO ANDRÉ,01º D.P. MAUA,2016,11,C,Furto (art. 155),NULL,OUTROS,-23.665378302549598,-46.456162850511802,POINT(-46.456162850511802 -23.665378302549598),MAUA,RUA SANTA HELENA,118,C
1035,2016,20210,DECAP,DEL.SEC.5º LESTE,10º D.P. PENHA DE FRANCA,DECAP,DEL.SEC.5º LESTE,10º D.P. PENHA DE FRANCA,2016,2,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.527930105285499,-46.547607026254703,POINT(-46.547607026254703 -23.527930105285499),S.PAULO,RUA MAJOR ANGELO ZANCHI,269,C
1048,2016,20244,DECAP,DEL.SEC.8º SAO MATEUS,44º D.P.  GUAIANAZES,DECAP,DEL.SEC.8º SAO MATEUS,44º D.P.  GUAIANAZES,2016,2,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.559397337,-46.399265737999897,POINT(-46.399265737999897 -23.559397337),S.PAULO,RUA MOREIRA NETO,0,C
701516,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.4º NORTE,74º D.P. PARADA TAIPAS,2016,6,C,Roubo (art. 157),NULL,VEICULO,-23.440735438627801,-46.7142722727097,POINT(-46.7142722727097 -23.440735438627801),S.PAULO,RUA ANDRE BAGI,33,C
574612,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.2º SUL,16º D.P. VILA CLEMENTINO,2016,5,C,Roubo (art. 157),NULL,OUTROS,-23.613606751063799,-46.640165723787199,POINT(-46.640165723787199 -23.613606751063799),S.PAULO,ALAMEDA DOS GUATAS,202,C
899247,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,33º D.P.  PIRITUBA,2016,7,C,Furto (art. 155),NULL,VEICULO,-23.492684071548702,-46.748025766597699,POINT(-46.748025766597699 -23.492684071548702),S.PAULO,RUA JANNART MOUTINHO RIBEIRO,40,C
533628,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.6º SANTO AMARO,47º D.P.  CAPAO REDONDO,2016,4,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.642989493999899,-46.782813447153799,POINT(-46.782813447153799 -23.642989493999899),S.PAULO,ESTRADA PIRAJUSSARA VALO VELHO,611,C
1419775,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.2º SUL,17º D.P.  DOUTOR ALDO GALIANO,2016,11,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,-23.602576591795899,-46.614468572244803,POINT(-46.614468572244803 -23.602576591795899),S.PAULO,Rua Vergueiro,6583,C
1616,2016,30207,DEMACRO,DEL.SEC.GUARULHOS,02º D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,02º D.P. GUARULHOS,2016,4,C,Lesão corporal culposa na direção de veículo automotor (Art. 303),NULL,NULL,-23.430029445425301,-46.553063815351599,POINT(-46.553063815351599 -23.430029445425301),GUARULHOS,RUA HANE EL KHOURI,10,C
4648,2016,20231,DECAP,DEL.SEC.5º LESTE,31º D.P.  VILA CARRAO,DECAP,DEL.SEC.5º LESTE,31º D.P.  VILA CARRAO,2016,10,C,"Furto qualificado (art. 155, §4o.)",§4o. Se o crime é cometido:,OUTROS,-23.542697445760801,-46.543276193049202,POINT(-46.543276193049202 -23.542697445760801),S.PAULO,RUA JERICINO,54,C
1149700,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,12º D.P. PARI,2016,9,C,Furto (art. 155),NULL,OUTROS,-23.5251076288293,-46.618740576685902,POINT(-46.618740576685902 -23.5251076288293),S.PAULO,RUA COMENDADOR NESTOR PEREIRA,33,C
231415,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.4º NORTE,38º D.P.  VILA AMALIA,2016,2,C,Furto (art. 155),NULL,TRANSEUNTE,-23.473940620847099,-46.654389266657098,POINT(-46.654389266657098 -23.473940620847099),S.PAULO,RUA FRANKLIN DO AMARAL,455,C
913359,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCO ROCHA,2016,7,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,-23.32712699,-46.724309812999898,POINT(-46.724309812999898 -23.32712699),FRANCO DA ROCHA,RUA CAVALHEIRO ÂNGELO SESTINI,0,C
1814,2016,10338,DECAP,DEL.SEC.3º OESTE,34º D.P.  MORUMBI,DECAP,DEL.SEC.3º OESTE,34º D.P.  MORUMBI,2016,6,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.580823200698699,-46.722166471177999,POINT(-46.722166471177999 -23.580823200698699),S.PAULO,AVENIDA ELISEU DE ALMEIDA,2722,C
446,2016,10338,DECAP,DEL.SEC.3º OESTE,34º D.P.  MORUMBI,DECAP,DEL.SEC.3º OESTE,34º D.P.  MORUMBI,2016,2,C,Furto (art. 155),NULL,RESIDENCIA,-23.5863975822691,-46.699893535891398,POINT(-46.699893535891398 -23.5863975822691),S.PAULO,RUA CONSEGUINA,58,C
5774,2016,10108,DECAP,DEL.SEC.1º CENTRO,08º D.P. BRAS,DECAP,DEL.SEC.1º CENTRO,12º D.P. PARI,2016,8,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.540014232287401,-46.611372220268301,POINT(-46.611372220268301 -23.540014232287401),S.PAULO,AVENIDA CELSO GARCIA,100,C
2188,2016,10359,DECAP,DEL.SEC.5º LESTE,57º D.P. PARQUE DA MOOCA,DECAP,DEL.SEC.5º LESTE,56º D.P.  VILA ALPINA,2016,6,C,Roubo (art. 157),NULL,OUTROS,-23.581771692,-46.593797111000001,POINT(-46.593797111000001 -23.581771692),S.PAULO,VIADUTO CAPITAO PACHECO E CHAVES,0,C
3146,2016,10362,DECAP,DEL.SEC.8º SAO MATEUS,69º D.P. TEOTONIO VILELA,DECAP,DEL.SEC.8º SAO MATEUS,70º D.P. VILA EMA,2016,4,C,Furto (art. 155),NULL,VEICULO,-23.6138498406509,-46.505920868087102,POINT(-46.505920868087102 -23.6138498406509),S.PAULO,RUA EDGARD PINTO CESAR,461,C
900,2016,10329,DECAP,DEL.SEC.8º SAO MATEUS,66º D.P. JDIM ARICANDUVA,DECAP,DEL.SEC.8º SAO MATEUS,66º D.P. JDIM ARICANDUVA,2016,3,C,Furto (art. 155),NULL,RESIDENCIA,-23.5625325862691,-46.490060218957602,POINT(-46.490060218957602 -23.5625325862691),S.PAULO,RUA EUCARIDIUM,225,C
6349,2016,10330,DECAP,DEL.SEC.2º SUL,27º D.P.  IBIRAPUERA,DECAP,DEL.SEC.2º SUL,36º D.P.  VILA MARIANA,2016,7,C,A.I.-Roubo (art. 157),NULL,TRANSEUNTE,-23.577934968000001,-46.645655290000001,POINT(-46.645655290000001 -23.577934968000001),S.PAULO,AVENIDA PEDRO ALVARES CABRAL,0,C
2083,2016,10329,DECAP,DEL.SEC.8º SAO MATEUS,66º D.P. JDIM ARICANDUVA,DECAP,DEL.SEC.8º SAO MATEUS,66º D.P. JDIM ARICANDUVA,2016,6,C,Furto (art. 155),NULL,INTERIOR ESTABELECIMENTO,-23.574756718283201,-46.502993065812397,POINT(-46.502993065812397 -23.574756718283201),S.PAULO,AVENIDA ARICANDUVA,5555,C
3178,2016,10336,DECAP,DEL.SEC.4º NORTE,73º D.P. JACANA,DEMACRO,DEL.SEC.GUARULHOS,09º D.P. GUARULHOS,2016,3,C,Roubo (art. 157),NULL,VEICULO,-23.3959507153718,-46.518456604049099,POINT(-46.518456604049099 -23.3959507153718),GUARULHOS,AVENIDA PALMIRA ROSSI,1650,C
3142,2016,10331,DECAP,DEL.SEC.7º ITAQUERA,68º D.P. LAGEADO,DECAP,DEL.SEC.7º ITAQUERA,68º D.P. LAGEADO,2016,9,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.52905657698,-46.401250716107803,POINT(-46.401250716107803 -23.52905657698),S.PAULO,RUA MARIA BERNARDES,50,C
6001,2016,10310,DECAP,DEL.SEC.5º LESTE,56º D.P.  VILA ALPINA,DECAP,DEL.SEC.5º LESTE,57º D.P. PARQUE DA MOOCA,2016,10,C,Roubo (art. 157),NULL,VEICULO,-23.5749565299081,-46.5803819988936,POINT(-46.5803819988936 -23.5749565299081),S.PAULO,RUA CESAR CANTU,290,C
4427,2016,10102,DECAP,DEL.SEC.1º CENTRO,02º D.P. BOM RETIRO,DECAP,DEL.SEC.1º CENTRO,12º D.P. PARI,2016,7,C,"Furto qualificado (art. 155, §4o.)",§4o. Se o crime é cometido:,RESIDENCIA,-23.526977616524199,-46.630483564497297,POINT(-46.630483564497297 -23.526977616524199),S.PAULO,AVENIDA TIRADENTES,1008,C
747,2016,10101,DECAP,DEL.SEC.1º CENTRO,01º D.P. SE,DECAP,DEL.SEC.1º CENTRO,05º D.P. ACLIMACAO,2016,2,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.561154246999902,-46.634767509,POINT(-46.634767509 -23.561154246999902),S.PAULO,RUA GALVAO BUENO,1220,C
883,2016,10102,DECAP,DEL.SEC.1º CENTRO,02º D.P. BOM RETIRO,DECAP,DEL.SEC.1º CENTRO,02º D.P. BOM RETIRO,2016,2,C,"Furto qualificado (art. 155, §4o.)",NULL,ESTABELECIMENTO ENSINO,-23.524846009837798,-46.637510057270198,POINT(-46.637510057270198 -23.524846009837798),S.PAULO,RUA MAMORE,296,C
901,2016,10108,DECAP,DEL.SEC.1º CENTRO,08º D.P. BRAS,DECAP,DEL.SEC.5º LESTE,81º D.P. BELEM,2016,2,C,Furto (art. 155),NULL,VEICULO,-23.5406493589999,-46.602812008999898,POINT(-46.602812008999898 -23.5406493589999),S.PAULO,RUA CESARIO ALVIM,498,C
2323,2016,10104,DECAP,DEL.SEC.1º CENTRO,04º D.P. CONSOLAÇÃO,DECAP,DEL.SEC.1º CENTRO,05º D.P. ACLIMACAO,2016,6,C,Furto (art. 155),NULL,VEICULO,-23.559924420849601,-46.6517232669893,POINT(-46.6517232669893 -23.559924420849601),S.PAULO,RUA PAMPLONA,128,C
1661,2016,10104,DECAP,DEL.SEC.1º CENTRO,04º D.P. CONSOLAÇÃO,DECAP,DEL.SEC.3º OESTE,15º D.P. DR. LUC. H BEIGUELMAN,2016,4,C,Roubo (art. 157),"caput. Subtrair coisa móvel alheia, mediante grave ameaça ou violência a pessoa",TRANSEUNTE,-23.580318856000002,-46.683309493000003,POINT(-46.683309493000003 -23.580318856000002),S.PAULO,AVENIDA NOVE DE JULHO,1200,C
1403563,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,05º D.P. ACLIMACAO,2016,9,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,-23.562003516999901,-46.638586890999903,POINT(-46.638586890999903 -23.562003516999901),S.PAULO,Avenida Liberdade,1033,C
1423,2016,10360,DECAP,DEL.SEC.7º ITAQUERA,65º D.P. ARTUR ALVIM,DECAP,DEL.SEC.7º ITAQUERA,64º D.P. CID.AE CARVALHO,2016,5,C,Roubo (art. 157),NULL,INTERIOR TRANSPORTE COLETIVO,-23.539029541687601,-46.481985626386297,POINT(-46.481985626386297 -23.539029541687601),S.PAULO,AVENIDA AGUIA DE HAIA,520,C
2086,2016,30206,DEMACRO,DEL.SEC.GUARULHOS,01º D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,01º D.P. GUARULHOS,2016,4,C,"Furto qualificado (art. 155, §4o.)",NULL,ESTABELECIMENTO COMERCIAL,-23.466367630000001,-46.517930061000001,POINT(-46.517930061000001 -23.466367630000001),GUARULHOS,AVENIDA PAPA PIO XII,937,C
4557,2016,30212,DEMACRO,DEL.SEC.GUARULHOS,04º D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,04º D.P. GUARULHOS,2016,7,C,Roubo (art. 157),NULL,VEICULO,-23.452772071999998,-46.415757497999898,POINT(-46.415757497999898 -23.452772071999998),GUARULHOS,RUA JOAQUIM MOREIRA,0,C
4493,2016,30212,DEMACRO,DEL.SEC.GUARULHOS,04º D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,04º D.P. GUARULHOS,2016,6,C,A.I.-Lesão corporal (art. 129),NULL,NULL,-23.422567867999899,-46.370073337000001,POINT(-46.370073337000001 -23.422567867999899),GUARULHOS,RUA MINISTRO HIPÓLITO,3700,C
231,2016,280401,DEMACRO,DEL.SEC.CARAPICUIBA,DISE- DEL.SEC.CARAPICUIBA,DEMACRO,DEL.SEC.CARAPICUIBA,01º D.P. BARUERI,2016,11,C,"Drogas sem autorização ou em desacordo (Art.33, caput)",NULL,NULL,-23.533960686440899,-46.8874188863469,POINT(-46.8874188863469 -23.533960686440899),BARUERI,RUA IARA,196,C
417,2016,30409,DEMACRO,DEL.SEC.TABOÃO DA SERRA,DEL.POL.JUQUITIBA,DEMACRO,DEL.SEC.TABOÃO DA SERRA,DEL.POL.JUQUITIBA,2016,4,C,Furto (art. 155),NULL,OUTROS,-23.893958092999998,-47.074357067999998,POINT(-47.074357067999998 -23.893958092999998),JUQUITIBA,ESTRADA DAS LARANJEIRAS,10000,C
